"timestamp","killedDaughter"
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
57.0,0
