"timestamp","killedDaughter"
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
218.0,0
